,client_id,data_de_desembolso,data_cadastro,tpv_prometido,mcc,segmento,cidade,bairro,canal_de_vendas,subcanal_de_vendas,uf,regiao,data_de_desembolso_y,limite,juros_am,retencao,default_60d,default_mar,subcanal_de_vendas_ord,segmento_ord,regiao_ord,mcc_ord,uf_ord,canal_de_vendas_ord,bairro_ord,cidade_ord
2270,4adeb72,24/10/2019,11/12/2017,35000.0,12,1,26,66,1,1,5,1,2019-10-24,17900.0,3.59,14.5,0,0,2,14,3,139,19,1,1291,429
2271,4aee8e1,17/10/2019,12/03/2019,10000.0,3,1,187,650,1,1,13,3,2019-10-17,11000.0,6.39,18.2,0,0,2,14,5,87,3,1,322,30
2272,4af0d59,28/10/2019,15/03/2019,27400.0,144,6,243,1,1,4,9,3,2019-10-28,14800.0,6.39,19.8,0,1,3,18,5,154,24,1,1295,565
2273,4af1f10,10/10/2019,19/02/2019,20000.0,1,3,20,2274,1,1,14,3,2019-10-10,9500.0,6.39,15.9,0,0,2,10,5,92,23,1,904,451
2274,4af34d0,31/10/2019,03/12/2017,500000.0,78,5,2,5,1,1,2,1,2019-10-31,5000.0,6.39,29.0,0,1,2,17,3,147,14,1,1293,385
2275,4af505f,28/10/2019,26/03/2019,4000.0,3,1,99,1317,1,1,1,1,2019-10-28,2100.0,6.39,23.8,1,1,2,14,3,87,15,1,1628,370
2276,4af5a8a,13/09/2019,30/11/2018,20000.0,8,10,172,1,1,1,6,2,2019-09-13,24800.0,2.89,27.4,0,0,2,3,1,76,16,1,1295,460
2277,4afb10e,18/09/2019,01/11/2017,20000.0,2,2,10,991,1,1,11,3,2019-09-18,6900.0,2.89,3.4,0,0,2,13,5,98,21,1,494,395
2278,4afc2d2,30/10/2019,02/08/2018,20000.0,3,1,16,3152,1,1,4,2,2019-10-30,20700.0,2.89,12.6,0,0,2,14,1,87,7,1,1126,450
2279,4afd6b3,24/10/2019,06/09/2017,30000.0,1,3,1,197,1,1,1,1,2019-10-24,32000.0,3.59,23.0,1,1,2,10,3,92,15,1,1435,405
2280,4b0f260,07/10/2019,21/12/2018,15000.0,17,20,112,1,1,4,2,1,2019-10-07,11900.0,4.99,11.1,0,0,3,12,3,97,14,1,1295,6
2281,4b120da,30/10/2019,28/03/2019,2050.0,10,12,2,174,1,1,2,1,2019-10-30,900.0,6.39,21.7,0,1,2,2,3,75,14,1,1498,385
2282,4b14446,30/09/2019,24/03/2018,70000.0,121,16,42,127,1,1,15,3,2019-09-30,57200.0,1.89,17.1,0,0,2,11,5,24,4,1,1410,367
2283,4b1d94b,16/10/2019,29/03/2019,70000.0,11,8,65,128,1,3,1,1,2019-10-16,16900.0,4.99,18.4,0,1,1,4,3,72,15,1,1315,434
2284,4b20270,21/10/2019,18/09/2017,20000.0,15,5,18,69,1,1,3,2,2019-10-21,7200.0,5.69,17.9,0,0,2,17,1,71,8,1,1302,389
2285,4b2de99,16/10/2019,27/11/2017,20000.0,2,2,1,685,1,1,1,1,2019-10-16,21100.0,3.59,15.9,0,0,2,13,3,98,15,1,345,405
2286,4b36a9e,07/10/2019,19/12/2017,40000.0,13,13,1,205,1,1,1,1,2019-10-07,6900.0,2.89,5.3,0,0,2,19,3,89,15,1,79,405
2287,4b384e1,21/10/2019,14/12/2017,20000.0,63,22,22,2061,1,2,1,1,2019-10-21,5500.0,6.39,16.7,0,0,4,8,3,105,15,1,845,436
2288,4b4ac52,30/10/2019,18/10/2018,15000.0,36,22,104,1,1,1,9,3,2019-10-30,13100.0,4.99,24.1,0,0,2,8,5,68,24,1,1295,369
2289,4b4ca33,30/10/2019,14/09/2018,20000.0,3,1,81,1184,1,1,12,1,2019-10-30,25200.0,3.59,23.6,0,0,2,14,3,87,13,1,568,381
2290,4b506e8,04/09/2019,23/10/2018,10000.0,10,12,4,78,1,1,7,4,2019-09-04,9800.0,4.99,24.1,0,0,2,2,4,75,10,1,16,372
2291,4b5c4ef,21/10/2019,10/11/2018,50000.0,3,1,124,2809,1,1,9,3,2019-10-21,36000.0,2.89,26.1,0,0,2,14,5,87,24,1,1039,338
2292,4b5ebab,31/10/2019,12/04/2019,20000.0,2,2,470,0,1,1,1,1,2019-10-31,700.0,6.39,3.1,0,0,2,13,3,98,15,1,1297,168
2293,4b611af,08/10/2019,04/10/2017,20000.0,2,2,3,7,1,1,3,2,2019-10-08,13500.0,4.99,20.1,0,0,2,13,1,98,8,1,1280,366
2294,4b62f4a,16/10/2019,17/11/2018,10000.0,98,5,513,0,1,2,5,1,2019-10-16,11900.0,5.69,22.5,0,0,4,17,3,13,19,1,1297,185
2295,4b6b19b,16/10/2019,22/08/2017,20000.0,3,1,10,576,1,1,11,3,2019-10-16,11000.0,2.89,8.8,0,0,2,14,5,87,21,1,290,395
2296,4b7a6da,25/10/2019,21/07/2018,10000.0,86,13,1,27,1,1,1,1,2019-10-25,5000.0,6.39,24.4,0,0,2,19,3,148,15,1,1310,405
2297,4b7e913,11/09/2019,23/10/2018,30000.0,44,19,9,152,1,1,6,2,2019-09-11,23700.0,2.89,29.5,0,0,2,5,1,1,16,1,52,355
2298,4b82e44,30/09/2019,17/08/2018,60000.0,8,10,2,124,1,1,2,1,2019-09-30,52900.0,1.89,21.6,1,1,2,3,3,76,14,1,1493,385
2299,4b83007,24/10/2019,05/12/2018,20000.0,27,19,215,0,1,1,4,2,2019-10-24,15400.0,4.29,16.3,0,0,2,5,1,83,7,1,1297,41
2300,4b84330,30/10/2019,25/03/2019,15000.0,24,16,134,1,1,1,1,1,2019-10-30,1400.0,6.39,9.2,0,0,2,11,3,125,15,1,1295,380
2301,4b8a1a8,23/09/2019,14/12/2016,20000.0,73,7,5,0,1,2,5,1,2019-09-23,43900.0,2.89,22.4,0,0,4,20,3,106,19,1,1297,420
2302,4b91f4b,08/10/2019,18/01/2019,20000.0,2,2,93,1494,1,1,5,1,2019-10-08,11700.0,6.39,13.7,0,0,2,13,3,98,19,1,693,284
2303,4b94f8b,31/10/2019,30/03/2019,25000.0,17,20,21,1,1,1,5,1,2019-10-31,4100.0,6.39,16.1,0,0,2,12,3,97,19,1,1295,361
2304,4b98095,28/10/2019,21/03/2019,400000.0,35,16,1,29,1,1,1,1,2019-10-28,89700.0,2.49,7.9,1,0,2,11,3,73,15,1,1319,405
2305,4bb8c65,10/09/2019,28/09/2018,201000.0,2,2,51,1,1,4,22,5,2019-09-10,61400.0,1.89,22.2,0,0,3,13,2,98,6,1,1295,336
2306,4bbe66f,31/10/2019,01/08/2018,11000.0,4,4,32,250,1,1,16,3,2019-10-31,13500.0,5.69,16.0,0,0,2,21,5,108,20,1,105,377
2307,4bbfcba,16/10/2019,21/03/2019,25000.0,16,14,1,3106,1,1,1,1,2019-10-16,4600.0,6.39,11.4,0,0,2,15,3,88,15,1,1115,405
2308,4bc07a4,28/10/2019,30/04/2019,15000.0,1,3,516,0,1,1,1,1,2019-10-28,4400.0,6.39,22.4,0,0,2,10,3,92,15,1,1297,186
2309,4bc4c88,02/10/2019,14/01/2019,20000.0,119,6,6,881,1,1,8,3,2019-10-02,4100.0,6.39,15.5,0,0,2,18,5,22,9,1,445,387
2310,4bccc0d,02/09/2019,21/11/2018,20000.0,43,1,41,1575,1,1,17,5,2019-09-02,69000.0,2.19,14.0,0,0,2,14,2,69,18,1,729,393
2311,4bd55ef,25/09/2019,15/08/2018,139000.0,135,22,120,524,1,1,23,3,2019-09-25,69000.0,2.19,13.4,0,0,2,8,5,151,1,1,265,10
2312,4bd6cf5,21/10/2019,17/11/2018,16000.0,4,4,23,2729,1,1,13,3,2019-10-21,3300.0,5.69,15.3,0,0,2,21,5,108,3,1,1015,344
2313,4bdef8b,07/10/2019,23/01/2019,20000.0,1,3,4,4,1,1,7,4,2019-10-07,1900.0,6.39,14.5,1,0,2,10,4,92,10,1,1401,372
2314,4be6670,23/09/2019,16/03/2018,15000.0,16,14,568,0,1,1,4,2,2019-09-23,2900.0,6.39,15.0,0,0,2,15,1,88,7,1,1297,199
2315,4be9759,01/10/2019,09/08/2018,15000.0,46,16,194,0,1,1,6,2,2019-10-01,13800.0,4.29,28.1,1,1,2,11,1,64,16,1,1297,479
2316,4bf1403,11/09/2019,12/12/2018,30000.0,8,10,2,1,1,1,2,1,2019-09-11,49700.0,2.89,16.0,0,0,2,3,3,76,14,1,1295,385
2317,4c07072,21/10/2019,15/08/2018,25000.0,29,6,32,295,1,1,16,3,2019-10-21,3900.0,6.39,18.9,0,0,2,18,5,117,20,1,130,377
2318,4c0dbce,07/10/2019,20/10/2017,20000.0,4,4,495,1,1,1,9,3,2019-10-07,10400.0,4.99,16.1,1,1,2,21,5,108,24,1,1295,537
2319,4c0eef0,31/10/2019,10/12/2018,8000.0,3,1,300,1477,1,1,1,1,2019-10-31,9700.0,6.39,28.8,0,0,2,14,3,87,15,1,687,488
2320,4c11c2a,16/09/2019,29/08/2018,20000.0,11,8,215,0,1,1,4,2,2019-09-16,2800.0,2.89,2.6,0,0,2,4,1,72,7,1,1297,41
2321,4c1d562,07/10/2019,26/09/2017,18000.0,19,17,9,370,1,1,6,2,2019-10-07,17100.0,3.59,17.7,0,0,2,1,1,82,16,1,169,355
2322,4c1f0c4,23/09/2019,10/08/2018,15000.0,17,20,141,25,1,1,17,5,2019-09-23,7400.0,4.99,20.5,0,0,2,12,2,97,18,1,1283,398
2323,4c24850,06/09/2019,04/05/2018,28000.0,2,2,7,622,1,1,9,3,2019-09-06,5500.0,3.59,8.5,0,0,2,13,5,98,24,1,1362,449
2324,4c27197,21/10/2019,01/12/2017,7000.0,62,6,133,1,1,1,1,1,2019-10-21,2500.0,6.39,11.2,0,0,2,18,3,116,15,1,1295,497
2325,4c49621,28/10/2019,24/10/2017,15000.0,4,4,11,617,1,1,4,2,2019-10-28,7600.0,6.39,34.0,0,0,2,21,1,108,7,1,308,462
2326,4c4d423,08/10/2019,28/09/2017,60000.0,50,5,48,57,1,1,2,1,2019-10-08,26000.0,3.59,13.7,0,0,2,17,3,132,14,1,10,390
2327,4c63d0f,26/09/2019,26/02/2019,10263.0,38,26,44,2538,1,1,18,3,2019-09-26,4100.0,6.39,14.2,0,0,2,7,5,84,5,1,967,322
2328,4c7edfb,30/10/2019,13/11/2017,12700.0,7,7,281,0,1,1,1,1,2019-10-30,7200.0,6.39,17.1,0,0,2,20,3,101,15,1,1297,297
2329,4c7efbc,30/10/2019,01/04/2019,20000.0,11,8,96,2549,1,1,1,1,2019-10-30,15500.0,6.39,17.8,0,0,2,4,3,72,15,1,969,446
2330,4c7fcb2,16/10/2019,09/11/2018,120000.0,2,2,434,0,1,1,10,4,2019-10-16,69000.0,2.19,11.2,0,0,2,13,4,98,17,1,1297,151
2331,4c8bf0a,11/10/2019,01/11/2017,20000.0,1,3,27,193,1,2,1,1,2019-10-11,23500.0,2.89,17.5,0,0,4,10,3,92,15,1,1377,354
2332,4c93623,20/09/2019,26/10/2016,16000.0,22,15,28,301,1,1,1,1,2019-09-20,5500.0,4.99,14.7,0,0,2,23,3,110,15,1,133,332
2333,4c9be71,28/10/2019,29/08/2018,25000.0,3,1,4,74,1,1,7,4,2019-10-28,2900.0,6.39,15.7,1,1,2,14,4,87,10,1,1341,372
2334,4c9f07f,10/09/2019,23/12/2016,30000.0,1,3,10,1,1,1,11,3,2019-09-10,69000.0,1.89,12.0,0,0,2,10,5,92,21,1,1295,395
2335,4ca1c43,05/09/2019,06/07/2018,20000.0,52,1,125,212,1,1,12,1,2019-09-05,5500.0,4.99,25.3,1,1,2,14,3,142,13,1,1437,427
2336,4caf984,03/10/2019,20/11/2018,8000.0,2,2,237,1,1,2,5,1,2019-10-03,5400.0,6.39,20.2,0,0,4,13,3,98,19,1,1295,53
2337,4cb88d9,07/10/2019,28/08/2018,12000.0,10,12,1,293,1,1,1,1,2019-10-07,22100.0,2.89,21.8,0,0,2,2,3,75,15,1,1335,405
2338,4ccdbf4,11/10/2019,08/11/2017,15000.0,37,6,184,500,1,1,1,1,2019-10-11,6200.0,4.99,20.3,0,0,2,18,3,81,15,1,249,28
2339,4cd4236,08/10/2019,26/10/2018,7000.0,41,5,41,849,1,1,17,5,2019-10-08,1700.0,6.39,10.9,0,0,2,17,2,79,18,1,426,393
2340,4cd9b90,26/09/2019,05/09/2018,8000.0,13,13,11,172,1,1,4,2,2019-09-26,2100.0,6.39,10.5,0,0,2,19,1,89,7,1,64,462
2341,4ce66a7,30/09/2019,11/12/2016,30000.0,2,2,63,490,1,1,2,1,2019-09-30,69000.0,1.89,34.3,0,0,2,13,3,98,14,1,244,351
2342,4cec579,06/09/2019,06/06/2018,10000.0,60,6,663,0,1,1,11,3,2019-09-06,9700.0,4.99,27.4,0,0,2,18,5,70,21,1,1297,226
2343,4cf2434,02/10/2019,10/01/2018,20000.0,1,3,94,1,1,1,3,2,2019-10-02,2800.0,6.39,18.9,0,0,2,10,1,92,8,1,1295,453
2344,4cf8da8,28/10/2019,16/07/2018,50000.0,107,15,8,1385,1,1,10,4,2019-10-28,19100.0,4.99,18.8,1,1,2,23,4,157,17,1,1475,428
2345,4cfd505,01/10/2019,12/01/2018,15000.0,60,6,274,0,1,1,1,1,2019-10-01,7600.0,4.99,37.1,0,1,2,18,3,70,15,1,1297,501
2346,4d1087f,04/09/2019,23/11/2018,22000.0,2,2,1,0,1,1,1,1,2019-09-04,2800.0,6.39,15.0,0,0,2,13,3,98,15,1,1297,405
2347,4d10b83,26/09/2019,25/01/2018,20000.0,3,1,67,2843,1,1,2,1,2019-09-26,29000.0,2.89,22.1,1,1,2,14,3,87,14,1,1683,325
2348,4d18fe4,20/09/2019,11/12/2018,150000.0,4,4,34,100,1,1,2,1,2019-09-20,49700.0,2.89,11.1,0,0,2,21,3,108,14,1,25,350
2349,4d30f4b,28/10/2019,06/07/2018,2000.0,3,1,3,277,1,1,3,2,2019-10-28,3400.0,6.39,22.3,0,0,2,14,1,87,8,1,1352,366
2350,4d384f6,18/09/2019,09/02/2018,20000.0,1,3,33,139,1,1,1,1,2019-09-18,13100.0,4.99,12.0,0,0,2,10,3,92,15,1,45,386
2351,4d47d72,31/10/2019,26/11/2018,90000.0,16,14,1,204,1,1,1,1,2019-10-31,19600.0,3.59,15.3,0,0,2,15,3,88,15,1,1332,405
2352,4d57b79,08/10/2019,04/02/2019,56500.0,5,9,155,1553,1,1,1,1,2019-10-08,35400.0,3.59,14.1,0,0,2,24,3,113,15,1,721,17
2353,4d58d99,17/10/2019,01/03/2019,25000.0,10,12,845,0,1,1,18,3,2019-10-17,20000.0,4.99,21.4,0,0,2,2,5,75,5,1,1297,280
2354,4d5d068,07/10/2019,17/10/2018,100000.0,4,4,4,4,1,1,7,4,2019-10-07,58000.0,1.89,20.5,0,0,2,21,4,108,10,1,1401,372
2355,4d64460,23/09/2019,22/12/2017,20000.0,16,14,226,2713,1,1,1,1,2019-09-23,9600.0,4.99,19.6,0,0,2,15,3,88,15,1,1013,442
2356,4d68795,07/10/2019,13/02/2019,45000.0,12,1,342,0,1,2,5,1,2019-10-07,13800.0,6.39,13.9,0,0,4,14,3,139,19,1,1297,505
2357,4d6ee5e,10/10/2019,18/05/2017,20000.0,1,3,97,1193,1,3,1,1,2019-10-10,2800.0,4.99,4.4,0,0,1,10,3,92,15,1,572,331
2358,4d87109,15/10/2019,19/02/2019,25000.0,24,16,256,1,1,1,8,3,2019-10-15,8100.0,6.39,15.0,0,0,2,11,5,125,9,1,1295,288
2359,4d966bd,30/10/2019,14/11/2017,20000.0,1,3,281,0,1,1,1,1,2019-10-30,4100.0,5.69,11.0,0,0,2,10,3,92,15,1,1297,297
2360,4d96a42,02/09/2019,23/11/2018,20000.0,2,2,4,82,1,1,7,4,2019-09-02,9700.0,4.99,23.1,1,1,2,13,4,98,10,1,1405,372
2361,4d9717e,21/10/2019,20/03/2018,10000.0,1,3,13,502,1,1,1,1,2019-10-21,2600.0,5.69,17.1,0,0,2,10,3,92,15,1,250,435
2362,4d9cc1b,16/10/2019,28/03/2019,20000.0,41,5,21,590,1,1,5,1,2019-10-16,8800.0,6.39,22.6,0,0,2,17,3,79,19,1,1204,361
2363,4db6bae,08/10/2019,07/02/2019,30000.0,4,4,85,7,1,1,1,1,2019-10-08,10900.0,6.39,13.1,0,0,2,21,3,108,15,1,1280,456
2364,4dc2084,21/10/2019,12/04/2018,10000.0,2,2,1,1543,1,1,1,1,2019-10-21,6900.0,4.99,27.7,0,0,2,13,3,98,15,1,715,405
2365,4dc4400,30/10/2019,14/01/2019,10000.0,30,8,14,342,1,1,3,2,2019-10-30,5400.0,6.39,33.7,0,0,2,4,1,86,8,1,152,371
2366,4ddbecc,07/10/2019,23/01/2019,55000.0,1,3,23,123,1,1,13,3,2019-10-07,1400.0,3.59,0.6,0,0,2,10,5,92,3,1,39,344
2367,4dfa6cf,19/09/2019,04/04/2018,4000.0,4,4,1,3,1,1,1,1,2019-09-19,3400.0,6.39,12.6,0,0,2,21,3,108,15,1,1279,405
2368,4e007f6,21/10/2019,22/08/2018,6500.0,7,7,92,1386,1,1,8,3,2019-10-21,2500.0,5.69,22.6,0,0,2,20,5,101,9,1,644,490
2369,4e00879,07/10/2019,27/02/2019,35000.0,2,2,2,302,1,1,2,1,2019-10-07,25500.0,3.59,13.9,0,0,2,13,3,98,14,1,134,385
2370,4e150c7,18/09/2019,09/11/2018,15000.0,2,2,3,38,1,1,3,2,2019-09-18,4800.0,6.39,24.5,0,0,2,13,1,98,8,1,1321,366
2371,4e18762,28/10/2019,27/04/2019,4900.0,16,14,34,419,1,1,2,1,2019-10-28,2100.0,6.39,15.1,0,0,2,15,3,88,14,1,199,350
2372,4e27479,10/10/2019,11/12/2018,5000.0,19,17,1,695,1,1,1,1,2019-10-10,4600.0,6.39,11.8,0,0,2,1,3,82,15,1,350,405
2373,4e275fc,26/09/2019,06/12/2018,15000.0,12,1,60,1068,1,2,5,1,2019-09-26,27600.0,2.89,16.5,1,1,4,14,3,139,19,1,1614,422
2374,4e42122,16/10/2019,06/04/2018,13000.0,4,4,36,518,1,1,3,2,2019-10-16,3600.0,5.69,9.9,0,0,2,21,1,108,8,1,260,358
2375,4e42339,07/10/2019,29/08/2018,12000.0,50,5,2,73,1,1,2,1,2019-10-07,20800.0,3.59,21.2,0,0,2,17,3,132,14,1,1323,385
2376,4e4b5ea,19/09/2019,20/02/2017,20000.0,2,2,11,1,1,1,4,2,2019-09-19,10800.0,4.99,26.3,1,1,2,13,1,98,7,1,1295,462
2377,4e726b0,01/10/2019,07/12/2017,20000.0,4,4,9,30,2,5,6,2,2019-10-01,42600.0,3.59,11.3,1,1,5,21,1,108,16,3,1300,355
2378,4e7a78d,23/10/2019,15/02/2019,25000.0,12,1,699,0,1,4,3,2,2019-10-23,4700.0,6.39,18.2,0,0,3,14,1,139,8,1,1297,237
2379,4e92ba3,24/10/2019,23/02/2018,55000.0,16,14,3,7,1,1,3,2,2019-10-24,22000.0,3.59,20.2,0,0,2,15,1,88,8,1,1280,366
2380,4e97aca,31/10/2019,07/04/2017,20000.0,19,17,1,3256,1,1,1,1,2019-10-31,6400.0,6.39,21.7,0,0,2,1,3,82,15,1,1153,405
2381,4e9d91b,30/10/2019,15/01/2019,75000.0,1,3,34,0,1,1,2,1,2019-10-30,46300.0,3.59,13.9,0,0,2,10,3,92,14,1,1297,350
2382,4ea3558,09/10/2019,22/08/2018,40000.0,2,2,23,217,1,1,13,3,2019-10-09,20700.0,2.19,9.5,0,0,2,13,5,98,3,1,1378,344
2383,4ea4913,31/10/2019,30/05/2018,10000.0,127,22,2,497,1,1,2,1,2019-10-31,24800.0,3.59,30.8,1,0,2,8,3,59,14,1,1187,385
2384,4ea5b60,11/10/2019,15/12/2017,15000.0,49,8,16,231,1,1,4,2,2019-10-11,20700.0,3.59,22.9,0,0,2,4,1,128,7,1,1181,450
2385,4eb06e6,23/09/2019,18/09/2018,25000.0,109,6,4,229,1,1,7,4,2019-09-23,24400.0,2.89,15.4,0,0,2,18,4,19,10,1,1165,372
2386,4eb0e35,18/09/2019,22/03/2018,20000.0,1,3,22,513,1,2,1,1,2019-09-18,11700.0,4.29,21.4,0,0,4,10,3,92,15,1,256,436
2387,4eb20b0,26/09/2019,20/12/2018,8705.0,4,4,578,0,1,3,3,2,2019-09-26,4400.0,6.39,14.8,0,0,1,21,1,108,8,1,1297,203
2388,4eb42d4,13/09/2019,16/11/2018,26000.0,26,18,110,1274,1,1,1,1,2019-09-13,2400.0,6.39,28.4,0,0,2,16,3,99,15,1,602,286
2389,4eb64cb,06/09/2019,21/11/2018,15000.0,10,12,7,1302,1,1,9,3,2019-09-06,20000.0,3.59,23.1,0,0,2,2,5,75,24,1,615,449
2390,4eb6c03,16/10/2019,05/09/2017,15800.0,4,4,58,2305,1,1,1,1,2019-10-16,7400.0,5.69,21.7,0,0,2,21,3,108,15,1,915,285
2391,4ec4d39,16/09/2019,02/07/2018,20000.0,8,10,1,158,1,1,1,1,2019-09-16,9700.0,4.99,12.3,0,0,2,3,3,76,15,1,56,405
2392,4ee6a8b,30/10/2019,23/10/2018,15000.0,15,5,16,527,1,1,4,2,2019-10-30,12600.0,4.99,25.9,0,0,2,17,1,71,7,1,268,450
2393,4ee6d08,31/10/2019,12/12/2018,12000.0,2,2,6,198,1,1,8,3,2019-10-31,2800.0,6.39,18.6,1,0,2,13,5,98,9,1,1169,387
2394,4ef8270,25/09/2019,08/03/2018,30000.0,68,6,33,139,1,1,1,1,2019-09-25,7300.0,4.99,23.1,0,0,2,18,3,4,15,1,45,386
2395,4eff40b,13/09/2019,01/11/2018,19000.0,1,3,2,67,1,1,2,1,2019-09-13,19700.0,3.59,23.7,0,0,2,10,3,92,14,1,14,385
2396,4f01aee,23/09/2019,05/12/2017,10000.0,2,2,89,1156,1,1,1,1,2019-09-23,24100.0,2.89,17.7,0,0,2,13,3,98,15,1,558,359
2397,4f07e32,28/10/2019,03/04/2017,20000.0,13,13,337,1,1,1,1,1,2019-10-28,16400.0,4.99,19.1,0,0,2,19,3,89,15,1,1295,103
2398,4f09835,26/09/2019,29/11/2018,20000.0,20,23,26,1,1,1,5,1,2019-09-26,20000.0,3.59,20.2,0,1,2,25,3,120,19,1,1295,429
2399,4f10a84,09/10/2019,25/02/2019,20000.0,31,4,48,420,1,1,2,1,2019-10-09,4100.0,6.39,15.3,0,0,2,21,3,85,14,1,200,390
2400,4f219a2,07/10/2019,31/01/2019,15500.0,11,8,31,609,1,1,2,1,2019-10-07,2900.0,6.39,15.0,0,0,2,4,3,72,14,1,305,391
2401,4f2ced6,09/09/2019,18/10/2018,25000.0,1,3,6,21,1,1,8,3,2019-09-09,6900.0,4.29,12.7,0,0,2,10,5,92,9,1,1347,387
2402,4f2d444,18/09/2019,22/11/2018,20000.0,1,3,31,942,1,1,2,1,2019-09-18,4100.0,6.39,14.6,0,0,2,10,3,92,14,1,1398,391
2403,4f2e343,16/10/2019,20/03/2019,25000.0,8,10,18,614,1,1,3,2,2019-10-16,9000.0,6.39,19.4,0,0,2,3,1,76,8,1,1458,389
2404,4f31436,08/10/2019,05/02/2019,20000.0,48,4,173,0,1,1,2,1,2019-10-08,10000.0,6.39,65.7,0,0,2,21,3,126,14,1,1297,21
2405,4f37ff1,25/09/2019,01/02/2018,20000.0,131,5,195,0,1,1,4,2,2019-09-25,4400.0,6.39,20.1,0,0,2,17,1,27,7,1,1297,31
2406,4f4e55b,06/09/2019,06/09/2018,15000.0,6,1,5,682,1,2,5,1,2019-09-06,22900.0,2.89,20.8,0,0,4,14,3,78,19,1,343,420
2407,4f5347a,09/09/2019,06/04/2018,10000.0,1,3,2,1,1,1,2,1,2019-09-09,19300.0,3.59,22.4,1,1,2,10,3,92,14,1,1295,385
2408,4f58abd,15/10/2019,19/10/2018,20000.0,18,21,81,44,1,1,12,1,2019-10-15,13600.0,4.99,23.8,0,0,2,22,3,109,13,1,1290,381
2409,4f5cca8,07/10/2019,27/07/2018,3000.0,24,16,284,0,1,1,1,1,2019-10-07,700.0,6.39,38.0,1,1,2,11,3,125,15,1,1297,526
2410,4f60571,17/10/2019,05/02/2019,12000.0,12,1,1,800,1,1,1,1,2019-10-17,21700.0,4.29,20.2,0,1,2,14,3,139,15,1,1425,405
2411,4f6712a,04/09/2019,08/11/2018,10000.0,28,8,60,2001,1,2,5,1,2019-09-04,10300.0,4.99,25.6,1,0,4,4,3,66,19,1,1248,422
2412,4f69889,25/09/2019,28/08/2018,8000.0,13,13,115,1,1,1,6,2,2019-09-25,2900.0,6.39,35.6,0,1,2,19,1,89,16,1,1295,477
2413,4f71d70,16/10/2019,23/07/2018,17000.0,1,3,1,2124,1,1,1,1,2019-10-16,10100.0,6.39,14.0,0,0,2,10,3,92,15,1,865,405
2414,4f79a84,21/10/2019,09/06/2018,20000.0,4,4,3,26,1,1,3,2,2019-10-21,6900.0,3.59,7.8,0,0,2,21,1,108,8,1,3,366
2415,4f7acb0,26/09/2019,26/09/2018,40000.0,1,3,54,191,1,1,2,1,2019-09-26,15300.0,4.99,11.2,0,0,2,10,3,92,14,1,1412,426
2416,4f7baef,28/10/2019,25/09/2018,80000.0,6,1,1,1242,1,1,1,1,2019-10-28,11300.0,6.39,9.3,0,0,2,14,3,78,15,1,588,405
2417,4f856d6,30/10/2019,24/03/2017,20000.0,82,5,1,1,1,1,1,1,2019-10-30,41400.0,3.59,21.7,0,0,2,17,3,94,15,1,1295,405
2418,4f8a939,28/10/2019,13/03/2019,8000.0,17,20,7,1094,1,1,9,3,2019-10-28,1400.0,6.39,15.7,0,0,2,12,5,97,24,1,529,449
2419,4f96b5a,25/09/2019,20/10/2018,25000.0,20,23,72,679,1,1,6,2,2019-09-25,10500.0,4.99,17.0,0,0,2,25,1,120,16,1,340,328
2420,4f9c05b,17/10/2019,30/08/2018,11700.0,4,4,6,115,1,1,8,3,2019-10-17,3400.0,5.69,27.8,0,0,2,21,5,108,9,1,35,387
2421,4fa5e37,16/10/2019,28/09/2018,60000.0,4,4,517,0,1,1,1,1,2019-10-16,69000.0,1.89,19.6,0,0,2,21,3,108,15,1,1297,187
2422,4fd4532,25/09/2019,20/12/2018,20000.0,18,21,83,2884,1,1,10,4,2019-09-25,1800.0,6.39,19.1,1,0,2,22,4,109,17,1,1268,324
2423,4fe206c,17/10/2019,22/01/2019,25000.0,7,7,187,2501,1,1,13,3,2019-10-17,13800.0,4.29,10.6,0,0,2,20,5,101,3,1,958,30
2424,4feb40f,25/10/2019,22/03/2019,20000.0,1,3,82,82,1,2,1,1,2019-10-25,2800.0,6.39,19.3,0,1,4,10,3,92,15,1,1405,376
2425,4ff6df5,25/10/2019,18/04/2019,9500.0,4,4,193,393,1,1,6,2,2019-10-25,2600.0,6.39,15.6,1,1,2,21,1,108,16,1,1445,521
2426,4ff81df,17/10/2019,26/10/2018,180000.0,2,2,611,0,1,1,6,2,2019-10-17,10400.0,5.69,28.1,1,1,2,13,1,98,16,1,1297,577
2427,50137f5,07/10/2019,07/02/2019,63400.0,5,9,6,2659,1,1,8,3,2019-10-07,22000.0,4.29,11.6,0,0,2,24,5,113,9,1,998,387
2428,503f038,02/09/2019,15/08/2018,5000.0,1,3,36,1,1,1,3,2,2019-09-02,7300.0,4.99,33.4,0,0,2,10,1,92,8,1,1295,358
2429,504a17b,09/10/2019,26/01/2018,5000.0,4,4,1,6,1,1,1,1,2019-10-09,16600.0,2.89,17.9,0,1,2,21,3,108,15,1,1282,405
2430,504b5b0,16/10/2019,20/12/2017,200000.0,3,1,1,1389,1,1,1,1,2019-10-16,41400.0,2.49,9.6,0,0,2,14,3,87,15,1,645,405
2431,5050064,15/10/2019,27/12/2017,20000.0,12,1,520,0,1,2,5,1,2019-10-15,8800.0,4.99,23.9,1,1,4,14,3,139,19,1,1297,575
