client_id;data_de_desembolso;data_cadastro;tpv_prometido;mcc_;segmento_;cidade_;bairro_;canal_de_vendas_;subcanal_de_vendas_;uf_;regiao_;;;;
235069d;16/10/2019;29/05/2018;25000.0;mcc_161;segmento_6;cidade_108;bairro_1017;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
450e20a;21/10/2019;14/05/2018;35000.0;mcc_69;segmento_6;cidade_67;bairro_2710;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
66e24e4;18/09/2019;22/11/2018;40000.0;mcc_3;segmento_1;cidade_14;bairro_975;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
5d630e3;31/10/2019;22/06/2018;3000.0;mcc_4;segmento_4;cidade_5;;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
2b7b6b4;25/09/2019;12/04/2018;12000.0;mcc_4;segmento_4;cidade_52;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
1f746ad;07/10/2019;04/10/2017;;mcc_5;segmento_9;cidade_25;bairro_3114;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
52d9bc3;02/10/2019;22/05/2018;40000.0;mcc_16;segmento_14;cidade_2;bairro_5;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
8297049;25/09/2019;18/07/2018;83200.0;mcc_24;segmento_16;cidade_273;bairro_1050;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
0201d39;25/10/2019;28/08/2018;;mcc_3;segmento_1;cidade_107;bairro_1676;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
3a9574c;09/09/2019;04/05/2018;10000.0;mcc_90;segmento_22;cidade_4;bairro_45;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
80352db;02/10/2019;28/02/2018;50000.0;mcc_22;segmento_15;cidade_8;bairro_194;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
00df326;20/09/2019;10/02/2018;12000.0;mcc_17;segmento_20;cidade_163;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
329bbf5;30/10/2019;15/03/2019;10000.0;mcc_20;segmento_23;cidade_119;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5f5f0ad;25/10/2019;23/10/2018;18000.0;mcc_46;segmento_16;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
5218bae;25/09/2019;17/01/2018;80000.0;mcc_2;segmento_2;cidade_50;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
09e7c0a;23/09/2019;03/08/2018;25000.0;mcc_31;segmento_4;cidade_32;bairro_605;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
598d177;15/10/2019;03/07/2018;30000.0;mcc_2;segmento_2;cidade_7;bairro_482;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
06ebbd1;31/10/2019;05/09/2018;30000.0;mcc_17;segmento_20;cidade_380;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
655beea;25/09/2019;14/09/2018;9000.0;mcc_2;segmento_2;cidade_66;bairro_304;canal_de_vendas_1;subcanal_de_vendas_1;uf_20;regiao_4;;;;
281bc73;28/10/2019;06/12/2018;22000.0;mcc_5;segmento_9;cidade_89;bairro_2648;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3f92fc6;25/10/2019;13/02/2019;35000.0;mcc_3;segmento_1;cidade_1;bairro_1984;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
58da363;28/10/2019;31/01/2019;;mcc_3;segmento_1;cidade_2;bairro_549;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
5f16b58;23/09/2019;28/12/2018;10000.0;mcc_16;segmento_14;cidade_204;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
2d59948;23/10/2019;22/02/2019;15000.0;mcc_3;segmento_1;cidade_325;;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
36d40d8;23/09/2019;27/01/2017;;mcc_7;segmento_7;cidade_317;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6e36437;28/10/2019;01/02/2018;200000.0;mcc_3;segmento_1;cidade_4;bairro_2;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
3c1f8ba;11/10/2019;18/12/2018;25000.0;mcc_26;segmento_18;cidade_407;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
20d050c;16/10/2019;23/10/2017;30000.0;mcc_36;segmento_22;cidade_6;bairro_21;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
8491c82;25/09/2019;13/12/2018;20001.0;mcc_2;segmento_2;cidade_187;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3;;;;
4f2ced6;09/09/2019;18/10/2018;25000.0;mcc_1;segmento_3;cidade_6;bairro_21;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
275a006;07/10/2019;08/06/2018;10000.0;mcc_5;segmento_9;cidade_103;bairro_2223;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6f74439;11/09/2019;26/12/2017;140000.0;mcc_2;segmento_2;cidade_32;bairro_125;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
57c52fe;28/10/2019;05/01/2018;;mcc_4;segmento_4;cidade_12;bairro_734;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
61f4fbc;05/09/2019;30/01/2018;;mcc_3;segmento_1;cidade_11;bairro_99;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
84b1067;25/09/2019;13/11/2018;20000.0;mcc_84;segmento_8;cidade_141;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_17;regiao_5;;;;
4300387;23/10/2019;30/11/2017;;mcc_3;segmento_1;cidade_4;bairro_4;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
3f9b19e;31/10/2019;28/09/2018;10000.0;mcc_2;segmento_2;cidade_39;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
23f5c01;30/09/2019;28/06/2018;40000.0;mcc_7;segmento_7;cidade_213;bairro_2789;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
6582c87;02/09/2019;20/10/2018;15000.0;mcc_11;segmento_8;cidade_32;bairro_624;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
1f00980;25/09/2019;14/11/2018;120000.0;mcc_16;segmento_14;cidade_9;bairro_468;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
49825c1;30/10/2019;27/08/2018;5000.0;mcc_17;segmento_20;cidade_126;bairro_2138;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
633542c;16/09/2019;07/11/2018;40000.0;mcc_4;segmento_4;cidade_7;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
54fb7ba;11/10/2019;21/05/2018;17000.0;mcc_7;segmento_7;cidade_125;bairro_1910;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1;;;;
0b0d2f9;30/10/2019;30/06/2018;65000.0;mcc_12;segmento_1;cidade_104;bairro_2827;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
7f22853;31/10/2019;27/03/2019;5900.0;mcc_3;segmento_1;cidade_78;bairro_145;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
0ca0112;08/10/2019;14/02/2019;20000.0;mcc_9;segmento_11;cidade_2;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
310d1db;30/10/2019;30/08/2017;;mcc_2;segmento_2;cidade_30;bairro_187;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
105d3de;12/09/2019;13/08/2017;4000.0;mcc_102;segmento_6;cidade_112;;canal_de_vendas_1;subcanal_de_vendas_3;uf_2;regiao_1;;;;
4a990a5;28/10/2019;18/10/2018;500000.0;mcc_4;segmento_4;cidade_31;bairro_202;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
6421689;21/10/2019;19/12/2017;10000.0;mcc_151;segmento_5;cidade_48;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
36488a4;23/09/2019;05/06/2018;15000.0;mcc_46;segmento_16;cidade_9;bairro_168;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
07d1d63;21/10/2019;29/01/2018;;mcc_15;segmento_5;cidade_5;bairro_372;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
14c9c0a;18/09/2019;13/09/2018;20000.0;mcc_12;segmento_1;cidade_448;;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
582eed9;24/10/2019;08/06/2018;10000.0;mcc_16;segmento_14;cidade_9;bairro_844;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
465fce0;26/09/2019;25/10/2017;;mcc_16;segmento_14;cidade_422;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
58940c5;26/09/2019;20/12/2018;16000.0;mcc_29;segmento_6;cidade_139;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
568c909;31/10/2019;14/11/2018;20000.0;mcc_4;segmento_4;cidade_62;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
2af181b;20/09/2019;02/04/2018;5000.0;mcc_29;segmento_6;cidade_3;bairro_7;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
73b7ec1;30/10/2019;24/01/2019;5000.0;mcc_58;segmento_26;cidade_23;bairro_486;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3;;;;
58b787a;03/10/2019;30/08/2017;7500.0;mcc_4;segmento_4;cidade_148;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
2626adc;28/10/2019;28/02/2018;10000.0;mcc_9;segmento_11;cidade_114;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
9094149;07/10/2019;21/02/2018;10000.0;mcc_4;segmento_4;cidade_511;bairro_2276;canal_de_vendas_1;subcanal_de_vendas_3;uf_8;regiao_3;;;;
7939cbf;16/10/2019;19/03/2019;;mcc_1;segmento_3;cidade_552;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3381ae7;16/10/2019;15/06/2018;60000.0;mcc_23;segmento_25;cidade_17;bairro_23;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
29c1fe9;28/10/2019;04/05/2018;100000.0;mcc_2;segmento_2;cidade_228;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
291517f;20/09/2019;11/07/2017;18000.0;mcc_11;segmento_8;cidade_60;bairro_1498;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
38c6c50;25/09/2019;19/10/2017;30000.0;mcc_14;segmento_2;cidade_147;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
81736cf;21/10/2019;10/09/2018;15000.0;mcc_1;segmento_3;cidade_328;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
21c1f89;20/09/2019;18/01/2018;100000.0;mcc_11;segmento_8;cidade_1;bairro_963;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
56f162b;07/10/2019;15/01/2019;50000.0;mcc_1;segmento_3;cidade_98;bairro_811;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
3b146e4;31/10/2019;14/02/2018;10000.0;mcc_4;segmento_4;cidade_36;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
0bdf496;07/10/2019;27/05/2017;;mcc_9;segmento_11;cidade_2;bairro_398;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
77c8891;21/10/2019;25/07/2018;35000.0;mcc_21;segmento_24;cidade_7;bairro_53;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
2021e4e;16/10/2019;05/01/2017;;mcc_8;segmento_10;cidade_5;bairro_29;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
376e3d0;20/09/2019;23/03/2017;;mcc_4;segmento_4;cidade_3;bairro_296;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
373e61e;15/10/2019;18/01/2018;16000.0;mcc_1;segmento_3;cidade_19;bairro_228;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
488fb3b;25/09/2019;28/07/2017;;mcc_5;segmento_9;cidade_38;bairro_50;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
779874a;08/10/2019;23/01/2019;20000.0;mcc_27;segmento_19;cidade_216;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3;;;;
6ec43b9;30/10/2019;20/09/2016;;mcc_3;segmento_1;cidade_633;;canal_de_vendas_1;subcanal_de_vendas_3;uf_10;regiao_4;;;;
24069b8;07/10/2019;21/01/2019;20000.0;mcc_2;segmento_2;cidade_6;bairro_593;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
3b2b243;08/10/2019;18/12/2017;25000.0;mcc_1;segmento_3;cidade_216;bairro_588;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3;;;;
70621fd;09/10/2019;11/11/2017;12000.0;mcc_4;segmento_4;cidade_10;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
1eb2c8d;28/10/2019;17/09/2018;63405.0;mcc_13;segmento_13;cidade_118;bairro_225;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
540cb5e;31/10/2019;20/07/2018;20000.0;mcc_19;segmento_17;cidade_499;;canal_de_vendas_1;subcanal_de_vendas_3;uf_3;regiao_2;;;;
55c501a;28/10/2019;16/10/2018;15000.0;mcc_1;segmento_3;cidade_75;bairro_2041;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
266e489;16/10/2019;13/09/2017;30000.0;mcc_3;segmento_1;cidade_1;bairro_3161;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
4c0eef0;31/10/2019;10/12/2018;8000.0;mcc_3;segmento_1;cidade_300;bairro_1477;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
58e4054;28/10/2019;05/10/2018;6500.0;mcc_10;segmento_12;cidade_91;bairro_2746;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
32d0c1b;11/10/2019;09/04/2019;20000.0;mcc_1;segmento_3;cidade_137;bairro_241;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
3c18d37;04/09/2019;09/11/2018;5000.0;mcc_2;segmento_2;cidade_7;bairro_2218;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
72a985c;31/10/2019;12/04/2019;20000.0;mcc_94;segmento_6;cidade_7;bairro_53;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
511b493;09/10/2019;19/10/2018;17000.0;mcc_11;segmento_8;cidade_1;bairro_263;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
0a4e63c;16/10/2019;27/03/2019;20000.0;mcc_78;segmento_5;cidade_48;bairro_1372;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
3e1b1aa;16/10/2019;19/05/2016;;mcc_35;segmento_16;cidade_304;bairro_603;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
008b0a8;11/10/2019;11/01/2018;45000.0;mcc_4;segmento_4;cidade_2;bairro_151;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
3c56049;30/09/2019;19/06/2018;30000.0;mcc_30;segmento_8;cidade_289;bairro_2263;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
6912621;30/09/2019;23/01/2019;50100.0;mcc_10;segmento_12;cidade_82;bairro_82;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1;;;;
3e684ac;02/09/2019;23/11/2018;15000.0;mcc_5;segmento_9;cidade_7;bairro_2440;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
4b5c4ef;21/10/2019;10/11/2018;50000.0;mcc_3;segmento_1;cidade_124;bairro_2809;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
13460a4;28/10/2019;15/02/2019;2000.0;mcc_1;segmento_3;cidade_49;bairro_2333;canal_de_vendas_1;subcanal_de_vendas_1;uf_19;regiao_4;;;;
0e2633f;28/10/2019;20/09/2018;15000.0;mcc_32;segmento_5;cidade_5;bairro_1257;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
6b4eaeb;28/10/2019;15/02/2019;10000.0;mcc_32;segmento_5;cidade_32;bairro_664;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
26637a3;30/09/2019;10/11/2016;;mcc_16;segmento_14;cidade_1;bairro_3039;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
60ff911;02/10/2019;15/02/2019;21000.0;mcc_11;segmento_8;cidade_98;bairro_2278;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
0a52e1e;02/10/2019;07/01/2019;19000.0;mcc_56;segmento_6;cidade_4;bairro_2;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
004767f;10/10/2019;12/09/2017;15000.0;mcc_39;segmento_17;cidade_1;bairro_158;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
10e7f68;28/10/2019;13/03/2019;15000.0;mcc_1;segmento_3;cidade_2;bairro_28;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
2143213;07/10/2019;05/07/2018;14000.0;mcc_19;segmento_17;cidade_91;bairro_13;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
2fdf923;25/09/2019;03/10/2017;30000.0;mcc_39;segmento_17;cidade_221;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
1f14571;11/10/2019;21/07/2017;;mcc_14;segmento_2;cidade_5;bairro_44;canal_de_vendas_1;subcanal_de_vendas_3;uf_5;regiao_1;;;;
347a33b;29/10/2019;26/11/2018;26000.0;mcc_74;segmento_10;cidade_8;bairro_273;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
43a365d;28/10/2019;21/12/2018;15000.0;mcc_51;segmento_17;cidade_50;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
54724f2;20/09/2019;17/12/2018;200000.0;mcc_14;segmento_2;cidade_81;bairro_2155;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1;;;;
60fd45d;07/10/2019;15/02/2019;25000.0;mcc_37;segmento_6;cidade_7;bairro_1304;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
04d4800;16/09/2019;22/11/2018;10000.0;mcc_2;segmento_2;cidade_4;bairro_4;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
3ca06eb;07/10/2019;11/01/2019;17500.0;mcc_14;segmento_2;cidade_452;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_1;regiao_1;;;;
59323a4;24/10/2019;13/04/2018;10000.0;mcc_16;segmento_14;cidade_14;bairro_464;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
09568f6;02/09/2019;10/04/2018;15000.0;mcc_3;segmento_1;cidade_8;bairro_201;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
5b108dd;31/10/2019;30/04/2019;40000.0;mcc_4;segmento_4;cidade_1;bairro_494;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5d7cfd7;28/10/2019;16/04/2019;25000.0;mcc_35;segmento_16;cidade_26;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
00d7b02;26/09/2019;25/10/2018;10000.0;mcc_7;segmento_7;cidade_69;bairro_52;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1;;;;
4d64460;23/09/2019;22/12/2017;;mcc_16;segmento_14;cidade_226;bairro_2713;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
18f7839;25/09/2019;30/05/2018;50000.0;mcc_5;segmento_9;cidade_164;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
087f870;16/10/2019;14/03/2019;17000.0;mcc_8;segmento_10;cidade_4;bairro_60;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
3953320;17/10/2019;06/02/2019;80000.0;mcc_3;segmento_1;cidade_69;bairro_2734;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
293c592;25/09/2019;04/10/2018;19940.0;mcc_1;segmento_3;cidade_10;bairro_1365;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
10c0c50;28/10/2019;14/03/2018;6000.0;mcc_9;segmento_11;cidade_113;bairro_499;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
271e480;10/09/2019;03/05/2018;80000.0;mcc_3;segmento_1;cidade_107;bairro_1305;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
1fa5d21;21/10/2019;24/08/2018;40000.0;mcc_13;segmento_13;cidade_25;bairro_743;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
51b4f49;24/10/2019;19/02/2019;50000.0;mcc_9;segmento_11;cidade_20;bairro_218;canal_de_vendas_1;subcanal_de_vendas_1;uf_14;regiao_3;;;;
12112d2;07/10/2019;19/01/2019;21000.0;mcc_27;segmento_19;cidade_77;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
2b4b99a;02/10/2019;14/09/2018;111000.0;mcc_128;segmento_6;cidade_20;bairro_234;canal_de_vendas_1;subcanal_de_vendas_1;uf_14;regiao_3;;;;
5928836;05/09/2019;12/10/2018;15000.0;mcc_36;segmento_22;cidade_767;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
288c899;16/10/2019;19/03/2019;40000.0;mcc_2;segmento_2;cidade_96;bairro_2637;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
561fb17;01/10/2019;18/12/2018;47000.0;mcc_4;segmento_4;cidade_48;bairro_57;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
8048953;02/10/2019;06/02/2019;16000.0;mcc_1;segmento_3;cidade_42;bairro_1253;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
16eb11b;28/10/2019;10/04/2019;20000.0;mcc_4;segmento_4;cidade_345;bairro_3094;canal_de_vendas_1;subcanal_de_vendas_4;uf_3;regiao_2;;;;
4f31436;08/10/2019;05/02/2019;20000.0;mcc_48;segmento_4;cidade_173;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
6bd301d;02/10/2019;19/01/2019;;mcc_13;segmento_13;cidade_8;bairro_11;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
069bdda;16/10/2019;06/03/2019;;mcc_24;segmento_16;cidade_46;bairro_2801;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
69b918a;30/10/2019;04/12/2018;12500.0;mcc_1;segmento_3;cidade_1;bairro_2987;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5bb5b44;28/10/2019;27/04/2019;25000.0;mcc_3;segmento_1;cidade_33;bairro_919;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
10f351b;08/10/2019;14/02/2019;15000.0;mcc_65;segmento_19;cidade_1;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
7697a93;21/10/2019;22/02/2019;3000.0;mcc_3;segmento_1;cidade_47;bairro_44;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
3c06cda;07/10/2019;25/01/2019;;mcc_5;segmento_9;cidade_7;bairro_1094;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
5726795;30/09/2019;21/09/2018;9000.0;mcc_34;segmento_15;cidade_110;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
053a6e7;16/10/2019;20/02/2019;20000.0;mcc_6;segmento_1;cidade_59;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5d4108b;08/10/2019;30/05/2018;30000.0;mcc_17;segmento_20;cidade_534;bairro_961;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
548531e;07/10/2019;18/04/2018;90000.0;mcc_11;segmento_8;cidade_291;bairro_3099;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
11a8380;11/10/2019;24/12/2018;;mcc_17;segmento_20;cidade_282;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
640fcb9;28/10/2019;12/12/2018;1500.0;mcc_4;segmento_4;cidade_259;;canal_de_vendas_1;subcanal_de_vendas_4;uf_5;regiao_1;;;;
3faef7e;03/09/2019;24/10/2018;20000.0;mcc_18;segmento_21;cidade_9;bairro_877;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
4b94f8b;31/10/2019;30/03/2019;25000.0;mcc_17;segmento_20;cidade_21;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
38105eb;07/10/2019;18/10/2018;20000.0;mcc_2;segmento_2;cidade_351;;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
299f154;10/09/2019;05/09/2018;150000.0;mcc_25;segmento_18;cidade_36;bairro_1667;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
72df649;13/09/2019;22/08/2018;60000.0;mcc_12;segmento_1;cidade_160;bairro_3137;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
57ce932;19/09/2019;08/08/2018;28000.0;mcc_103;segmento_13;cidade_125;bairro_718;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1;;;;
59f3886;30/09/2019;23/10/2017;6000.0;mcc_17;segmento_20;cidade_1;bairro_742;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
1486361;30/10/2019;23/10/2018;25000.0;mcc_2;segmento_2;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
850351d;07/10/2019;07/06/2018;30000.0;mcc_28;segmento_8;cidade_214;;canal_de_vendas_1;subcanal_de_vendas_3;uf_3;regiao_2;;;;
